2019-04-01 19:27:02,551 [agent1_0_wrapper] INFO: STARTING STEP 41
2019-04-01 19:27:02,555 [agent1_0_wrapper] INFO: Chose action UP after 0.004s of thinking
2019-04-01 19:27:02,655 [agent1_0_wrapper] INFO: STARTING STEP 42
2019-04-01 19:27:02,658 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:02,761 [agent1_0_wrapper] INFO: STARTING STEP 43
2019-04-01 19:27:02,765 [agent1_0_wrapper] INFO: Chose action RIGHT after 0.004s of thinking
2019-04-01 19:27:02,866 [agent1_0_wrapper] INFO: STARTING STEP 44
2019-04-01 19:27:02,869 [agent1_0_wrapper] INFO: Chose action RIGHT after 0.003s of thinking
2019-04-01 19:27:02,971 [agent1_0_wrapper] INFO: STARTING STEP 45
2019-04-01 19:27:02,974 [agent1_0_wrapper] INFO: Chose action RIGHT after 0.003s of thinking
2019-04-01 19:27:03,075 [agent1_0_wrapper] INFO: STARTING STEP 46
2019-04-01 19:27:03,077 [agent1_0_wrapper] INFO: Chose action RIGHT after 0.002s of thinking
2019-04-01 19:27:03,179 [agent1_0_wrapper] INFO: STARTING STEP 47
2019-04-01 19:27:03,182 [agent1_0_wrapper] INFO: Chose action BOMB after 0.002s of thinking
2019-04-01 19:27:03,284 [agent1_0_wrapper] INFO: STARTING STEP 48
2019-04-01 19:27:03,286 [agent1_0_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 19:27:03,388 [agent1_0_wrapper] INFO: STARTING STEP 49
2019-04-01 19:27:03,391 [agent1_0_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 19:27:03,493 [agent1_0_wrapper] INFO: STARTING STEP 50
2019-04-01 19:27:03,497 [agent1_0_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 19:27:03,598 [agent1_0_wrapper] INFO: STARTING STEP 51
2019-04-01 19:27:03,601 [agent1_0_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 19:27:03,702 [agent1_0_wrapper] INFO: STARTING STEP 52
2019-04-01 19:27:03,706 [agent1_0_wrapper] INFO: Chose action WAIT after 0.004s of thinking
2019-04-01 19:27:03,806 [agent1_0_wrapper] INFO: STARTING STEP 53
2019-04-01 19:27:03,808 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:03,909 [agent1_0_wrapper] INFO: STARTING STEP 54
2019-04-01 19:27:03,911 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:04,014 [agent1_0_wrapper] INFO: STARTING STEP 55
2019-04-01 19:27:04,017 [agent1_0_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 19:27:04,118 [agent1_0_wrapper] INFO: STARTING STEP 56
2019-04-01 19:27:04,121 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:04,222 [agent1_0_wrapper] INFO: STARTING STEP 57
2019-04-01 19:27:04,226 [agent1_0_wrapper] INFO: Chose action DOWN after 0.004s of thinking
2019-04-01 19:27:04,327 [agent1_0_wrapper] INFO: STARTING STEP 58
2019-04-01 19:27:04,330 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:04,432 [agent1_0_wrapper] INFO: STARTING STEP 59
2019-04-01 19:27:04,434 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:04,536 [agent1_0_wrapper] INFO: STARTING STEP 60
2019-04-01 19:27:04,539 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:04,641 [agent1_0_wrapper] INFO: STARTING STEP 61
2019-04-01 19:27:04,645 [agent1_0_wrapper] INFO: Chose action DOWN after 0.004s of thinking
2019-04-01 19:27:04,745 [agent1_0_wrapper] INFO: STARTING STEP 62
2019-04-01 19:27:04,748 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:04,850 [agent1_0_wrapper] INFO: STARTING STEP 63
2019-04-01 19:27:04,852 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:04,954 [agent1_0_wrapper] INFO: STARTING STEP 64
2019-04-01 19:27:04,958 [agent1_0_wrapper] INFO: Chose action UP after 0.004s of thinking
